   1.00999939      -8.02986336      -9.86005402       23.7273941    
   1.01999938      -8.21288204      -10.1045380       23.8864117    
   1.02999938      -8.40204811      -10.3413372       24.0793152    
   1.03999937      -8.59597683      -10.5673418       24.3060837    
   1.04999936      -8.79311371      -10.7791967       24.5662880    
   1.05999935      -8.99172211      -10.9733353       24.8590145    
   1.06999934      -9.18988323      -11.1460304       25.1827984    
   1.07999933      -9.38549805      -11.2934675       25.5355644    
   1.08999932      -9.57629490      -11.4118328       25.9145641    
   1.09999931      -9.75984859      -11.4974222       26.3163395    
   1.10999930      -9.93360615      -11.5467710       26.7367020    
   1.11999929      -10.0949230      -11.5567942       27.1707344    
   1.12999928      -10.2411098      -11.5249395       27.6128311    
   1.13999927      -10.3694925      -11.4493408       28.0567703    
   1.14999926      -10.4774771      -11.3289604       28.4958286    
   1.15999925      -10.5626259      -11.1637201       28.9229298    
   1.16999924      -10.6227350      -10.9545975       29.3308334    
   1.17999923      -10.6559210      -10.7036810       29.7123566    
   1.18999922      -10.6606970      -10.4141769       30.0606022    
   1.19999921      -10.6360455      -10.0903606       30.3692093    
   1.20999920      -10.5814772      -9.73746681       30.6325798    
   1.21999919      -10.4970760      -9.36152649       30.8460789    
   1.22999918      -10.3835211      -8.96915627       31.0062027    
   1.23999918      -10.2420845      -8.56731510       31.1106853    
   1.24999917      -10.0746078      -8.16304302       31.1585388    
   1.25999916      -9.88345146      -7.76320219       31.1500397    
   1.26999915      -9.67142677      -7.37423754       31.0866451    
   1.27999914      -9.44170761      -7.00197268       30.9708614    
   1.28999913      -9.19773388      -6.65145302       30.8060780    
   1.29999912      -8.94310570      -6.32684278       30.5963650    
   1.30999911      -8.68147945      -6.03137875       30.3462772    
   1.31999910      -8.41646957      -5.76737356       30.0606556    
   1.32999909      -8.15155983      -5.53626537       29.7444477    
   1.33999908      -7.89003038      -5.33870316       29.4025536    
   1.34999907      -7.63489771      -5.17465401       29.0397110    
   1.35999906      -7.38887358      -5.04352665       28.6603985    
   1.36999905      -7.15433884      -4.94429541       28.2687817    
   1.37999904      -6.93333435      -4.87562275       27.8686790    
   1.38999903      -6.72756338      -4.83597136       27.4635582    
   1.39999902      -6.53840399      -4.82370090       27.0565395    
   1.40999901      -6.36693382      -4.83715105       26.6504250    
   1.41999900      -6.21395540      -4.87470627       26.2477245    
   1.42999899      -6.08003044      -4.93484497       25.8506966    
   1.43999898      -5.96551180      -5.01617479       25.4613838    
   1.44999897      -5.87057829      -5.11745453       25.0816536    
   1.45999897      -5.79526615      -5.23760366       24.7132339    
   1.46999896      -5.73950005      -5.37570429       24.3577480    
   1.47999895      -5.70312023      -5.53099442       24.0167465    
   1.48999894      -5.68590784      -5.70285416       23.6917400    
   1.49999893      -5.68760252      -5.89078951       23.3842201    
   1.50999892      -5.70792103      -6.09440899       23.0956860    
   1.51999891      -5.74656963      -6.31339931       22.8276653    
   1.52999890      -5.80325270      -6.54749727       22.5817318    
   1.53999889      -5.87767696      -6.79645824       22.3595200    
   1.54999888      -5.96955490      -7.06002283       22.1627407    
   1.55999887      -6.07860184      -7.33788109       21.9931870    
   1.56999886      -6.20452976      -7.62963247       21.8527431    
   1.57999885      -6.34704018      -7.93474436       21.7433853    
   1.58999884      -6.50581074      -8.25250626       21.6671829    
   1.59999883      -6.68048048      -8.58198261       21.6262836    
   1.60999882      -6.87063074      -8.92195797       21.6229000    
   1.61999881      -7.07576323      -9.27088547       21.6592846    
   1.62999880      -7.29527521      -9.62683105       21.7376900    
   1.63999879      -7.52843094      -9.98741531       21.8603230    
   1.64999878      -7.77432919      -10.3497629       22.0292759    
   1.65999877      -8.03187275      -10.7104492       22.2464523    
   1.66999876      -8.29973030      -11.0654621       22.5134640    
   1.67999876      -8.57630348      -11.4101753       22.8315086    
   1.68999875      -8.85969067      -11.7393389       23.2012405    
   1.69999874      -9.14765549      -12.0471010       23.6226101    
   1.70999873      -9.43760014      -12.3270588       24.0947018    
   1.71999872      -9.72654629      -12.5723543       24.6155548    
   1.72999871      -10.0111275      -12.7758207       25.1819954    
   1.73999870      -10.2875967      -12.9301767       25.7894783    
   1.74999869      -10.5518551      -13.0282841       26.4319630    
   1.75999868      -10.7994976      -13.0634584       27.1018372    
   1.76999867      -11.0258942      -13.0298214       27.7899094    
   1.77999866      -11.2262869      -12.9226875       28.4855003    
   1.78999865      -11.3959274      -12.7389574       29.1766243    
   1.79999864      -11.5302305      -12.4774809       29.8503036    
   1.80999863      -11.6249552      -12.1393614       30.4929771    
   1.81999862      -11.6763954      -11.7281599       31.0910263    
   1.82999861      -11.6815720      -11.2499580       31.6313591    
   1.83999860      -11.6384106      -10.7132587       32.1020279    
   1.84999859      -11.5458956      -10.1287155       32.4928284    
   1.85999858      -11.4041777      -9.50869083       32.7958031    
   1.86999857      -11.2146292      -8.86668205       33.0056381    
   1.87999856      -10.9798346      -8.21665192       33.1198540    
   1.88999856      -10.7035160      -7.57233381       33.1388321    
   1.89999855      -10.3903980      -6.94657469       33.0656357    
   1.90999854      -10.0460157      -6.35076904       32.9056625    
   1.91999853      -9.67649078      -5.79443789       32.6661758    
   1.92999852      -9.28828526      -5.28497124       32.3557777    
   1.93999851      -8.88795376      -4.82754469       31.9838409    
   1.94999850      -8.48191261      -4.42518711       31.5600090    
   1.95999849      -8.07624054      -4.07897854       31.0937500    
   1.96999848      -7.67651415      -3.78833008       30.5940113    
   1.97999847      -7.28769588      -3.55131721       30.0689831    
   1.98999846      -6.91405821      -3.36502290       29.5259533    
   1.99999845      -6.55915451      -3.22586727       28.9712543    
   2.00999856      -6.22582579      -3.12990260       28.4102764    
   2.01999855      -5.91623354      -3.07306051       27.8475304    
   2.02999854      -5.63191605      -3.05135036       27.2867393    
   2.03999853      -5.37385941      -3.06100702       26.7309418    
   2.04999852      -5.14257431      -3.09859443       26.1826115    
   2.05999851      -4.93817616      -3.16106915       25.6437569    
   2.06999850      -4.76046562      -3.24581385       25.1160221    
   2.07999849      -4.60900021      -3.35064650       24.6007767    
   2.08999848      -4.48316479      -3.47381020       24.0991879    
   2.09999847      -4.38222933      -3.61395192       23.6122799    
   2.10999846      -4.30540180      -3.77009225       23.1409912    
   2.11999846      -4.25187063      -3.94159126       22.6862164    
   2.12999845      -4.22084284      -4.12811041       22.2488422    
   2.13999844      -4.21156979      -4.32957649       21.8297806    
   2.14999843      -4.22337055      -4.54614401       21.4299965    
   2.15999842      -4.25564766      -4.77815819       21.0505295    
   2.16999841      -4.30789852      -5.02612162       20.6925240    
   2.17999840      -4.37972069      -5.29065895       20.3572426    
   2.18999839      -4.47081470      -5.57248402       20.0460987    
   2.19999838      -4.58098173      -5.87236357       19.7606716    
   2.20999837      -4.71011972      -6.19108200       19.5027313    
   2.21999836      -4.85821581      -6.52940273       19.2742653    
   2.22999835      -5.02533436      -6.88802385       19.0774975    
   2.23999834      -5.21160316      -7.26752901       18.9149113    
   2.24999833      -5.41719580      -7.66833258       18.7892685    
   2.25999832      -5.64230967      -8.09061241       18.7036304    
   2.26999831      -5.88713980      -8.53423595       18.6613636    
   2.27999830      -6.15184927      -8.99867249       18.6661491    
   2.28999829      -6.43653154      -9.48289013       18.7219696    
   2.29999828      -6.74116755      -9.98524475       18.8330860    
   2.30999827      -7.06557512      -10.5033493       19.0039921    
   2.31999826      -7.40935230      -11.0339355       19.2393417    
   2.32999825      -7.77181053      -11.5727043       19.5438366    
   2.33999825      -8.15190029      -12.1141739       19.9220772    
   2.34999824      -8.54812717      -12.6515360       20.3783569    
   2.35999823      -8.95846844      -13.1765280       20.9164028    
   2.36999822      -9.38027477      -13.6793442       21.5390472    
   2.37999821      -9.81018162      -14.1486053       22.2478333    
   2.38999820      -10.2440243      -14.5714169       23.0425606    
   2.39999819      -10.6767635      -14.9335442       23.9207916    
   2.40999818      -11.1024418      -15.2197361       24.8773232    
   2.41999817      -11.5141716      -15.4142323       25.9036903    
   2.42999816      -11.9041777      -15.5014629       26.9877472    
   2.43999815      -12.2639065      -15.4669485       28.1133957    
   2.44999814      -12.5842104      -15.2983723       29.2605572    
   2.45999813      -12.8556271      -14.9867573       30.4054546    
   2.46999812      -13.0687399      -14.5276537       31.5212841    
   2.47999811      -13.2146311      -13.9221897       32.5792961    
   2.48999810      -13.2853870      -13.1778307       33.5502815    
   2.49999809      -13.2746315      -12.3086758       34.4063339    
   2.50999808      -13.1780357      -11.3351717       35.1227646    
   2.51999807      -12.9937496      -10.2831793       35.6799088    
   2.52999806      -12.7226925      -9.18243980       36.0646133    
   2.53999805      -12.3686676      -8.06457901       36.2711449    
   2.54999804      -11.9382591      -6.96090317       36.3013954    
   2.55999804      -11.4405231      -5.90025234       36.1643677    
   2.56999803      -10.8864956      -4.90720367       35.8750038    
   2.57999802      -10.2885666      -4.00081968       35.4525604    
   2.58999801      -9.65979195      -3.19404984       34.9187851    
   2.59999800      -9.01321793      -2.49376917       34.2961578    
   2.60999799      -8.36127281      -1.90134501       33.6063614    
   2.61999798      -7.71528006      -1.41356838       32.8691673    
   2.62999797      -7.08510876      -1.02376282       32.1017151    
   2.63999796      -6.47897434     -0.722914219       31.3182049    
   2.64999795      -5.90336847     -0.500699461       30.5298901    
   2.65999794      -5.36310148     -0.346343756       29.7453175    
   2.66999793      -4.86142588     -0.249277174       28.9706841    
   2.67999792      -4.40021086     -0.199595317       28.2102509    
   2.68999791      -3.98014927     -0.188347891       27.4667606    
   2.69999790      -3.60096908     -0.207688138       26.7418098    
   2.70999789      -3.26164103     -0.250918299       26.0361729    
   2.71999788      -2.96056867     -0.312462091       25.3500595    
   2.72999787      -2.69575810     -0.387790769       24.6833076    
   2.73999786      -2.46496129     -0.473322868       24.0355396    
   2.74999785      -2.26579738     -0.566312075       23.4062595    
   2.75999784      -2.09584880     -0.664733827       22.7949238    
   2.76999784      -1.95273733     -0.767176986       22.2009907    
   2.77999783      -1.83418131     -0.872744620       21.6239452    
   2.78999782      -1.73803759     -0.980965555       21.0633144    
   2.79999781      -1.66233039      -1.09171808       20.5186749    
   2.80999780      -1.60526919      -1.20516527       19.9896584    
   2.81999779      -1.56525874      -1.32170117       19.4759464    
   2.82999778      -1.54090297      -1.44190764       18.9772758    
   2.83999777      -1.53100348      -1.56651998       18.4934330    
   2.84999776      -1.53455508      -1.69640064       18.0242577    
   2.85999775      -1.55073965      -1.83251989       17.5696430    
   2.86999774      -1.57891762      -1.97594237       17.1295376    
   2.87999773      -1.61862016      -2.12781858       16.7039490    
   2.88999772      -1.66954005      -2.28938055       16.2929516    
   2.89999771      -1.73152411      -2.46194053       15.8966951    
   2.90999770      -1.80456579      -2.64689279       15.5154123    
   2.91999769      -1.88879848      -2.84571648       15.1494331    
   2.92999768      -1.98449028      -3.05998063       14.7991982    
   2.93999767      -2.09203935      -3.29134941       14.4652777    
   2.94999766      -2.21197033      -3.54158759       14.1483936    
   2.95999765      -2.34493208      -3.81256509       13.8494415    
   2.96999764      -2.49169540      -4.10626030       13.5695248    
   2.97999763      -2.65315199      -4.42476130       13.3099861    
   2.98999763      -2.83031297      -4.77026224       13.0724487    
   2.99999762      -3.02430797      -5.14505577       12.8588638    
   3.00999761      -3.23638272      -5.55151987       12.6715631    
   3.01999760      -3.46789646      -5.99209166       12.5133228    
   3.02999759      -3.72031593      -6.46923256       12.3874340    
   3.03999758      -3.99520755      -6.98537683       12.2977781    
   3.04999757      -4.29422426      -7.54285955       12.2489176    
   3.05999756      -4.61908770      -8.14381790       12.2461872    
   3.06999755      -4.97156048      -8.79006195       12.2957926    
   3.07999754      -5.35341072      -9.48290539       12.4049082    
   3.08999753      -5.76636028      -10.2229452       12.5817699    
   3.09999752      -6.21201897      -11.0097866       12.8357477    
   3.10999751      -6.69179583      -11.8416948       13.1773911    
   3.11999750      -7.20678568      -12.7151766       13.6184158    
   3.12999749      -7.75762463      -13.6244745       14.1716137    
   3.13999748      -8.34430981      -14.5609837       14.8506393    
   3.14999747      -8.96597672      -15.5125971       15.6696358    
   3.15999746      -9.62063885      -16.4630089       16.6426353    
   3.16999745      -10.3048754      -17.3910294       17.7826786    
   3.17999744      -11.0134907      -18.2700005       19.1005974    
   3.18999743      -11.7391415      -19.0674362       20.6034126    
   3.19999743      -12.4719706      -19.7450581       22.2923412    
   3.20999742      -13.1992788      -20.2594643       24.1604767    
   3.21999741      -13.9052973      -20.5636597       26.1903000    
   3.22999740      -14.5711336      -20.6096668       28.3513298    
   3.23999739      -15.1749868      -20.3523769       30.5983562    
   3.24999738      -15.6927261      -19.7545528       32.8708725    
   3.25999737      -16.0989094      -18.7926350       35.0943451    
   3.26999736      -16.3682823      -17.4625969       37.1839066    
   3.27999735      -16.4777145      -15.7847233       39.0506630    
   3.28999734      -16.4084148      -13.8059788       40.6102753    
   3.29999733      -16.1481705      -11.5987730       41.7926750    
   3.30999732      -15.6932306      -9.25552082       42.5511932    
   3.31999731      -15.0494595      -6.87941360       42.8689842    
   3.32999730      -14.2324553      -4.57291794       42.7611275    
   3.33999729      -13.2665014      -2.42631793       42.2716675    
   3.34999728      -12.1824827     -0.508703828       41.4663086    
   3.35999727      -11.0151052       1.13691378       40.4225121    
   3.36999726      -9.79990292       2.49389744       39.2193451    
   3.37999725      -8.57052326       3.56844330       37.9290962    
   3.38999724      -7.35662651       4.38373423       36.6118202    
   3.39999723      -6.18259048       4.97343636       35.3130112    
   3.40999722      -5.06698799       5.37583542       34.0638428    
   3.41999722      -4.02270555       5.62933111       32.8830795    
   3.42999721      -3.05750179       5.76946974       31.7797451    
   3.43999720      -2.17480469       5.82734060       30.7558842    
   3.44999719      -1.37459016       5.82900238       29.8089943    
   3.45999718     -0.654231012       5.79557848       28.9339638    
   3.46999717      -9.25010443E-03   5.74373293       28.1244755    
   3.47999716      0.566048205       5.68630695       27.3739586    
   3.48999715       1.07807398       5.63298750       26.6761742    
   3.49999714       1.53356528       5.59092951       26.0255375    
   3.50999713       1.93930173       5.56529999       25.4172630    
   3.51999712       2.30190158       5.55973387       24.8473969    
   3.52999711       2.62768483       5.57670641       24.3127785    
   3.53999710       2.92258692       5.61782789       23.8109760    
   3.54999709       3.19211102       5.68407726       23.3402023    
   3.55999708       3.44130754       5.77598238       22.8992386    
   3.56999707       3.67477512       5.89375544       22.4873619    
   3.57999706       3.89667320       6.03739500       22.1042805    
   3.58999705       4.11074543       6.20675802       21.7500896    
   3.59999704       4.32034683       6.40160847       21.4252319    
   3.60999703       4.52847290       6.62164497       21.1304646    
   3.61999702       4.73779011       6.86651373       20.8668442    
   3.62999701       4.95066261       7.13580275       20.6357155    
   3.63999701       5.16917658       7.42902565       20.4386997    
   3.64999700       5.39516163       7.74559212       20.2776871    
   3.65999699       5.63020468       8.08476734       20.1548367    
   3.66999698       5.87566090       8.44561863       20.0725632    
   3.67999697       6.13265657       8.82695198       20.0335312    
   3.68999696       6.40208626       9.22723866       20.0406303    
   3.69999695       6.68460131       9.64453220       20.0969486    
   3.70999694       6.98059416       10.0763741       20.2057285    
   3.71999693       7.29017210       10.5196972       20.3703003    
   3.72999692       7.61312437       10.9707184       20.5939960    
   3.73999691       7.94888353       11.4248390       20.8800373    
   3.74999690       8.29647923       11.8765478       21.2313843    
   3.75999689       8.65448570       12.3193388       21.6505489    
   3.76999688       9.02097130       12.7456579       22.1393757    
   3.77999687       9.39344025       13.1468868       22.6987743    
   3.78999686       9.76878452       13.5133858       23.3284187    
   3.79999685       10.1432447       13.8346090       24.0264206    
   3.80999684       10.5123816       14.0993128       24.7889938    
   3.81999683       10.8710747       14.2958727       25.6101284    
   3.82999682       11.2135544       14.4127188       26.4813061    
   3.83999681       11.5334711       14.4388914       27.3913155    
   3.84999681       11.8240128       14.3647051       28.3261852    
   3.85999680       12.0780821       14.1824894       29.2693043    
   3.86999679       12.2885227       13.8873568       30.2017612    
   3.87999678       12.4484062       13.4779196       31.1029320    
   3.88999677       12.5513573       12.9568748       31.9513073    
   3.89999676       12.5919094       12.3313637       32.7255363    
   3.90999675       12.5658550       11.6130152       33.4056091    
   3.91999674       12.4705715       10.8176241       33.9740677    
   3.92999673       12.3052769       9.96444702       34.4171104    
   3.93999672       12.0711937       9.07515907       34.7254753    
   3.94999671       11.7715902       8.17256260       34.8949432    
   3.95999670       11.4116879       7.27919245       34.9264526    
   3.96999669       10.9984379       6.41597557       34.8257599    
   3.97999668       10.5401917       5.60108900       34.6027298    
   3.98999667       10.0462818       4.84913778       34.2703552    
   3.99999666       9.52656746       4.17070866       33.8436356    
   4.00999689       8.99098206       3.57230377       33.3384628    
   4.01999712       8.44911385       3.05660057       32.7706223    
   4.02999735       7.90986252       2.62295938       32.1549950    
   4.03999758       7.38117218       2.26807547       31.5050011    
   4.04999781       6.86986256       1.98668456       30.8322792    
   4.05999804       6.38154459       1.77224398       30.1465683    
   4.06999826       5.92061472       1.61753738       29.4557571    
   4.07999849       5.49030685       1.51517224       28.7660389    
   4.08999872       5.09279346       1.45796263       28.0821323    
   4.09999895       4.72931051       1.43920016       27.4075260    
   4.10999918       4.40029955       1.45282805       26.7447224    
   4.11999941       4.10555220       1.49353576       26.0954590    
   4.12999964       3.84435058       1.55679238       25.4608974    
   4.13999987       3.61559486       1.63883650       24.8417892    
   4.15000010       3.41791892       1.73663628       24.2385960    
   4.16000032       3.24979067       1.84783161       23.6515903    
   4.17000055       3.10959482       1.97066748       23.0809326    
   4.18000078       2.99570203       2.10392380       22.5267200    
   4.19000101       2.90652418       2.24684763       21.9890347    
   4.20000124       2.84055662       2.39908934       21.4679661    
   4.21000147       2.79640985       2.56064463       20.9636345    
   4.22000170       2.77283335       2.73180389       20.4762096    
   4.23000193       2.76873040       2.91310811       20.0059261    
   4.24000216       2.78316808       3.10531139       19.5530910    
   4.25000238       2.81538248       3.30935001       19.1181011    
   4.26000261       2.86477923       3.52631593       18.7014561    
   4.27000284       2.93093300       3.75743556       18.3037720    
   4.28000307       3.01358318       4.00405121       17.9257984    
   4.29000330       3.11262989       4.26760530       17.5684433    
   4.30000353       3.22812748       4.54962492       17.2327862    
   4.31000376       3.36027718       4.85170794       16.9201126    
   4.32000399       3.50942016       5.17550564       16.6319408    
   4.33000422       3.67602873       5.52270365       16.3700523    
   4.34000444       3.86069632       5.89499664       16.1365337    
   4.35000467       4.06412649       6.29405928       15.9338140    
   4.36000490       4.28711987       6.72150373       15.7647104    
   4.37000513       4.53055811       7.17883015       15.6324768    
   4.38000536       4.79538536       7.66735983       15.5408516    
   4.39000559       5.08258295       8.18815041       15.4941082    
   4.40000582       5.39313984       8.74189091       15.4971018    
   4.41000605       5.72801495       9.32877064       15.5553083    
   4.42000628       6.08809042       9.94831657       15.6748533    
   4.43000650       6.47411299       10.5991993       15.8625193    
   4.44000673       6.88662148       11.2790012       16.1257229    
   4.45000696       7.32585955       11.9839478       16.4724464    
   4.46000719       7.79166842       12.7086010       16.9111080    
   4.47000742       8.28336143       13.4455242       17.4503574    
   4.48000765       8.79957771       14.1849337       18.0987568    
   4.49000788       9.33811378       14.9143515       18.8643379    
   4.50000811       9.89573765       15.6183062       19.7540073    
   4.51000834       10.4679947       16.2781258       20.7727795    
   4.52000856       11.0490074       16.8718891       21.9228325    
   4.53000879       11.6312952       17.3746376       23.2024002    
   4.54000902       12.2056293       17.7589149       24.6045647    
   4.55000925       12.7609577       17.9957600       26.1160297    
   4.56000948       13.2844381       18.0562153       27.7160339    
   4.57000971       13.7616158       17.9133759       29.3756065    
   4.58000994       14.1767921       17.5449371       31.0574265    
   4.59001017       14.5136070       16.9360428       32.7165375    
   4.60001040       14.7558508       16.0821419       34.3021278    
   4.61001062       14.8884802       14.9913883       35.7604599    
   4.62001085       14.8987713       13.6860600       37.0388374    
   4.63001108       14.7775002       12.2025232       38.0901909    
   4.64001131       14.5200024       10.5894203       38.8776817    
   4.65001154       14.1269445       8.90408611       39.3785286    
   4.66001177       13.6046591       7.20760679       39.5863113    
   4.67001200       12.9649534       5.55925274       39.5112457    
   4.68001223       12.2243834       4.01123238       39.1783676    
   4.69001245       11.4030685       2.60463357       38.6239586    
   4.70001268       10.5232248       1.36712992       37.8909950    
   4.71001291       9.60761547      0.312607050       37.0244331    
   4.72001314       8.67811489     -0.557551861       36.0671501    
   4.73001337       7.75454807      -1.25205290       35.0569763    
   4.74001360       6.85388803      -1.78676891       34.0250320    
   4.75001383       5.98982239      -2.18185019       32.9952354    
   4.76001406       5.17265511      -2.45923734       31.9846745    
   4.77001429       4.40946579      -2.64075851       31.0045414    
   4.78001451       3.70444345      -2.74683523       30.0613098    
   4.79001474       3.05931568      -2.79572701       29.1579208    
   4.80001497       2.47381139      -2.80319428       28.2948456    
   4.81001520       1.94611084      -2.78245616       27.4709702    
   4.82001543       1.47325420      -2.74433613       26.6842613    
   4.83001566       1.05149519      -2.69750857       25.9322491    
   4.84001589      0.676594794      -2.64879107       25.2123585    
   4.85001612      0.344056249      -2.60344219       24.5221081    
   4.86001635       4.93064225E-02  -2.56544185       23.8592281    
   4.87001657     -0.212168396      -2.53774571       23.2217178    
   4.88001680     -0.444726110      -2.52250624       22.6078568    
   4.89001703     -0.652504086      -2.52126145       22.0161991    
   4.90001726     -0.839379847      -2.53509331       21.4455509    
   4.91001749      -1.00895119      -2.56475902       20.8949490    
   4.92001772      -1.16453195      -2.61079788       20.3636284    
   4.93001795      -1.30915856      -2.67361784       19.8510017    
   4.94001818      -1.44560444      -2.75356507       19.3566437    
   4.95001841      -1.57640052      -2.85097814       18.8802719    
   4.96001863      -1.70385826      -2.96623182       18.4217415    
   4.97001886      -1.83009565      -3.09976935       17.9810352    
   4.98001909      -1.95706296      -3.25212836       17.5582695    
   4.99001932      -2.08656955      -3.42395830       17.1536961    
   5.00001955      -2.22030830      -3.61603451       16.7677078    
   5.01001978      -2.35988092      -3.82926559       16.4008560    
   5.02002001      -2.50681949      -4.06469870       16.0538654    
   5.03002024      -2.66260743      -4.32351971       15.7276573    
   5.04002047      -2.82869864      -4.60704899       15.4233713    
   5.05002069      -3.00653362      -4.91673326       15.1424007    
   5.06002092      -3.19755363      -5.25413418       14.8864269    
   5.07002115      -3.40321159      -5.62090635       14.6574593    
   5.08002138      -3.62498116      -6.01877213       14.4578848    
   5.09002161      -3.86436033      -6.44948339       14.2905207    
   5.10002184      -4.12287283      -6.91477203       14.1586714    
