           1  0.729799986      0.243000001    
           2  0.664200008      0.145199999    
           3  0.651199996      0.148200005    
           4  0.625999987      0.154400006    
           5  0.612200022      0.155000001    
           6  0.603600025      0.155800000    
           7  0.610199988      0.153400004    
           8  0.594600022      0.159400001    
           9  0.597599983      0.153799996    
          10  0.586199999      0.155200005    
          11  0.582199991      0.147000000    
          12  0.563600004      0.166800007    
          13  0.582799971      0.157800004    
          14  0.573000014      0.164199993    
          15  0.564199984      0.155599996    
          16  0.560400009      0.165000007    
          17  0.563399971      0.155200005    
          18  0.566200018      0.159199998    
          19  0.569199979      0.160600007    
          20  0.550999999      0.158199996    
          21  0.555400014      0.163000003    
          22  0.560999990      0.164800003    
          23  0.556800008      0.165000007    
          24  0.547599971      0.164000005    
          25  0.559599996      0.157000005    
          26  0.559800029      0.166999996    
          27  0.577000022      0.156599998    
          28  0.567799985      0.158000007    
          29  0.558000028      0.158399999    
          30  0.560000002      0.160600007    
          31  0.561999977      0.154200003    
          32  0.551599979      0.165600002    
          33  0.547999978      0.159999996    
          34  0.560999990      0.161400005    
          35  0.539200008      0.162400007    
          36  0.558000028      0.158399999    
          37  0.545000017      0.170800000    
          38  0.540199995      0.167799994    
          39  0.546400011      0.161400005    
          40  0.543200016      0.167999998    
          41  0.536400020      0.160200000    
          42  0.549199998      0.158399999    
          43  0.538999975      0.159600005    
          44  0.542999983      0.165600002    
          45  0.543200016      0.158600003    
          46  0.536800027      0.171800002    
          47  0.542999983      0.163800001    
          48  0.534399986      0.162200004    
          49  0.557799995      0.162799999    
          50  0.544200003      0.156399995    
          51  0.549399972      0.161599994    
          52  0.540000021      0.165399998    
          53  0.536400020      0.164000005    
          54  0.550999999      0.162000000    
          55  0.539600015      0.165199995    
          56  0.552999973      0.157800004    
          57  0.550599992      0.153999999    
          58  0.534399986      0.164800003    
          59  0.550400019      0.164199993    
          60  0.544600010      0.163599998    
          61  0.530600011      0.163200006    
          62  0.550400019      0.161400005    
          63  0.529600024      0.158600003    
          64  0.536800027      0.164000005    
          65  0.535799980      0.160200000    
          66  0.521799982      0.169799998    
          67  0.522800028      0.160799995    
          68  0.509999990      0.175600007    
          69  0.531400025      0.165399998    
          70  0.527000010      0.163399994    
          71  0.527199984      0.165800005    
          72  0.528400004      0.160200000    
          73  0.527599990      0.169200003    
          74  0.523000002      0.170000002    
          75  0.533399999      0.162000000    
          76  0.504599988      0.173199996    
          77  0.518199980      0.165199995    
          78  0.529999971      0.164399996    
          79  0.521200001      0.165199995    
          80  0.531799972      0.162599996    
          81  0.531199992      0.172999993    
          82  0.535399973      0.155200005    
          83  0.534399986      0.159999996    
          84  0.529999971      0.162400007    
          85  0.530399978      0.165999994    
          86  0.528999984      0.164800003    
          87  0.536000013      0.156399995    
          88  0.517000020      0.170200005    
          89  0.532599986      0.158399999    
          90  0.522599995      0.168799996    
          91  0.522000015      0.165399998    
          92  0.531400025      0.166800007    
          93  0.529600024      0.169799998    
          94  0.529999971      0.170399994    
          95  0.513599992      0.161400005    
          96  0.517400026      0.170399994    
          97  0.525200009      0.157600001    
          98  0.519400001      0.171800002    
          99  0.525600016      0.162400007    
         100  0.523800015      0.155000001    
         101  0.525600016      0.160200000    
         102  0.522800028      0.158000007    
         103  0.518800020      0.167600006    
         104  0.513999999      0.160400003    
         105  0.513800025      0.168200001    
         106  0.526400030      0.161599994    
         107  0.508199990      0.168200001    
         108  0.515600026      0.164600000    
         109  0.509599984      0.160999998    
         110  0.493200004      0.172199994    
         111  0.510999978      0.172199994    
         112  0.524600029      0.161200002    
         113  0.496199995      0.177399993    
         114  0.516200006      0.173199996    
         115  0.513000011      0.163800001    
         116  0.512000024      0.167400002    
         117  0.522000015      0.160400003    
         118  0.507399976      0.158399999    
         119  0.512799978      0.158800006    
         120  0.500000000      0.169000000    
         121  0.498800009      0.167600006    
         122  0.506799996      0.164199993    
         123  0.512199998      0.158399999    
         124  0.504000008      0.165999994    
         125  0.514400005      0.163599998    
         126  0.522400022      0.161599994    
         127  0.515600026      0.159799993    
         128  0.514800012      0.167999998    
         129  0.513400018      0.167400002    
         130  0.519400001      0.163200006    
         131  0.519800007      0.163000003    
         132  0.513000011      0.165000007    
         133  0.514400005      0.162799999    
         134  0.510399997      0.165600002    
         135  0.526600003      0.165199995    
         136  0.516399980      0.166800007    
         137  0.520200014      0.164199993    
         138  0.523400009      0.153799996    
         139  0.508599997      0.162599996    
         140  0.499599993      0.160400003    
         141  0.494800001      0.167600006    
         142  0.497000009      0.170000002    
         143  0.500800014      0.172999993    
         144  0.509400010      0.163399994    
         145  0.502399981      0.173800007    
         146  0.512600005      0.170800000    
         147  0.506799996      0.162799999    
         148  0.508599997      0.165399998    
         149  0.510200024      0.167600006    
         150  0.504199982      0.171000004    
         151  0.529799998      0.165800005    
         152  0.524600029      0.161799997    
         153  0.527599990      0.155000001    
         154  0.516799986      0.171800002    
         155  0.515799999      0.169599995    
         156  0.510399997      0.177000001    
         157  0.514400005      0.171800002    
         158  0.518999994      0.165399998    
         159  0.518800020      0.159199998    
         160  0.515600026      0.159199998    
         161  0.504199982      0.164000005    
         162  0.488799989      0.169599995    
         163  0.496199995      0.176799998    
         164  0.504199982      0.170200005    
         165  0.507399976      0.167600006    
         166  0.502799988      0.170000002    
         167  0.514599979      0.166999996    
         168  0.503000021      0.163800001    
         169  0.514199972      0.165000007    
         170  0.504599988      0.162200004    
         171  0.500000000      0.166199997    
         172  0.498600006      0.163200006    
         173  0.513400018      0.161599994    
         174  0.508000016      0.160600007    
         175  0.496199995      0.173999995    
         176  0.503799975      0.167999998    
         177  0.505800009      0.170399994    
         178  0.509599984      0.166999996    
         179  0.495000005      0.168799996    
         180  0.504599988      0.165800005    
         181  0.514999986      0.169200003    
         182  0.509999990      0.164800003    
         183  0.509400010      0.160799995    
         184  0.497999996      0.172199994    
         185  0.500000000      0.172600001    
         186  0.513400018      0.163200006    
         187  0.490000010      0.167799994    
         188  0.501800001      0.166999996    
         189  0.490999997      0.170000002    
         190  0.493400007      0.174600005    
         191  0.488599986      0.171200007    
         192  0.490200013      0.172600001    
         193  0.506600022      0.162000000    
         194  0.489600003      0.175400004    
         195  0.492599994      0.161799997    
         196  0.490599990      0.176200002    
         197  0.496199995      0.168200001    
         198  0.497399986      0.161400005    
         199  0.489800006      0.163599998    
         200  0.494199991      0.176599994    
         201  0.496199995      0.164000005    
         202  0.486000001      0.165999994    
         203  0.500800014      0.165800005    
         204  0.487399995      0.167799994    
         205  0.500800014      0.169400007    
         206  0.502799988      0.174199998    
         207  0.504400015      0.168599993    
         208  0.492599994      0.166800007    
         209  0.487599999      0.163599998    
         210  0.481999993      0.166800007    
         211  0.491200000      0.173800007    
         212  0.493000001      0.176400006    
         213  0.483200014      0.173999995    
         214  0.500800014      0.167600006    
         215  0.484800011      0.177800000    
         216  0.499000013      0.165999994    
         217  0.493000001      0.172800004    
         218  0.504999995      0.162400007    
         219  0.500599980      0.167400002    
         220  0.490599990      0.170599997    
         221  0.494399995      0.175600007    
         222  0.505400002      0.162599996    
         223  0.470800012      0.174799994    
         224  0.482199997      0.172199994    
         225  0.490599990      0.168400005    
         226  0.478599995      0.165800005    
         227  0.478799999      0.170800000    
         228  0.472600013      0.169599995    
         229  0.477800012      0.174999997    
         230  0.478199989      0.174199998    
         231  0.499000013      0.169599995    
         232  0.492599994      0.158800006    
         233  0.486999989      0.174400002    
         234  0.490200013      0.164600000    
         235  0.488400012      0.173400000    
         236  0.494599998      0.173600003    
         237  0.484400004      0.167199999    
         238  0.501800001      0.164199993    
         239  0.486799985      0.169400007    
         240  0.486000001      0.177599996    
         241  0.487800002      0.171399996    
         242  0.497999996      0.168799996    
         243  0.476200014      0.174199998    
         244  0.488999993      0.165800005    
         245  0.497799993      0.159799993    
         246  0.482400000      0.165999994    
         247  0.485000014      0.170800000    
         248  0.484400004      0.166199997    
         249  0.482800007      0.169599995    
         250  0.497599989      0.166999996    
         251  0.493200004      0.170399994    
         252  0.496199995      0.169599995    
         253  0.483200014      0.174199998    
         254  0.493000001      0.167999998    
         255  0.494399995      0.165800005    
         256  0.509599984      0.168599993    
         257  0.498199999      0.173199996    
         258  0.505800009      0.156800002    
         259  0.498400003      0.157800004    
         260  0.492399991      0.168599993    
         261  0.495799989      0.169400007    
         262  0.497000009      0.165000007    
         263  0.487800002      0.165800005    
         264  0.498400003      0.164199993    
         265  0.490200013      0.165399998    
         266  0.505400002      0.168400005    
         267  0.505400002      0.166800007    
         268  0.483799994      0.173800007    
         269  0.501800001      0.159600005    
         270  0.500400007      0.163800001    
         271  0.490799993      0.158999994    
         272  0.485000014      0.164600000    
         273  0.486999989      0.165999994    
         274  0.489199996      0.166999996    
         275  0.488799989      0.160999998    
         276  0.488599986      0.177399993    
         277  0.482800007      0.166999996    
         278  0.480599999      0.173199996    
         279  0.491200000      0.168599993    
         280  0.498600006      0.167799994    
         281  0.500400007      0.164800003    
         282  0.483999997      0.167600006    
         283  0.483200014      0.177800000    
         284  0.495799989      0.161599994    
         285  0.497599989      0.165199995    
         286  0.483799994      0.168799996    
         287  0.493800014      0.169599995    
         288  0.495400012      0.158199996    
         289  0.490399987      0.166600004    
         290  0.479000002      0.173800007    
         291  0.491400003      0.170599997    
         292  0.491400003      0.166999996    
         293  0.481599987      0.182400003    
         294  0.477600008      0.176799998    
         295  0.507200003      0.162400007    
         296  0.502600014      0.163000003    
         297  0.498600006      0.166800007    
         298  0.505400002      0.158199996    
         299  0.492799997      0.168799996    
         300  0.493800014      0.166800007    
         301  0.500400007      0.164000005    
         302  0.497000009      0.159799993    
         303  0.496800005      0.166600004    
         304  0.502399981      0.167199999    
         305  0.483999997      0.168200001    
         306  0.497200012      0.172000006    
         307  0.515200019      0.164000005    
         308  0.504000008      0.157199994    
         309  0.496800005      0.167400002    
         310  0.493400007      0.162599996    
         311  0.488599986      0.167799994    
         312  0.497200012      0.170399994    
         313  0.495999992      0.172199994    
         314  0.495799989      0.165999994    
         315  0.505200028      0.167600006    
         316  0.503000021      0.172399998    
         317  0.495599985      0.163800001    
         318  0.499199986      0.165000007    
         319  0.494800001      0.170399994    
         320  0.486999989      0.160400003    
         321  0.493400007      0.157399997    
         322  0.497399986      0.174199998    
         323  0.505800009      0.165399998    
